Datetime,AEP,COMED,DAYTON,DEOK,DOM,DUQ,EKPC,FE,NI,PJME,PJMW,PJM_HOURLY_EST,PJM_LOAD
2016-08-02T19:00:00Z,20605,18552,3132,4720,15541,2484,2071,11712,NA,42827,7686,20605,NA
2016-08-02T20:00:00Z,19893,17920,3053,4607,14959,2389,2021,11273,NA,41056,7468,19893,NA
2016-08-02T21:00:00Z,19317,17141,2939,4466,14635,2307,1906,10866,NA,40151,7186,19317,NA
2016-08-02T22:00:00Z,18762,16744,2864,4387,14050,2243,1933,10562,NA,38662,6889,18762,NA
2016-08-02T23:00:00Z,17421,16075,2665,4099,12951,2078,1721,9747,NA,35583,6422,17421,NA
2016-08-03T00:00:00Z,15920,14846,2424,3794,11832,1883,1552,8899,NA,32181,5780,15920,NA
2016-08-03T01:00:00Z,14756,13486,2224,3469,10877,1715,1372,8105,NA,29462,5348,14756,NA
2016-08-03T02:00:00Z,13948,12449,2067,3260,10179,1620,1296,7554,NA,27717,5091,13948,NA
2016-08-03T03:00:00Z,13370,11719,1948,3088,9856,1546,1205,7188,NA,26540,4878,13370,NA
2016-08-03T04:00:00Z,13063,11193,1882,3006,9645,1492,1117,6954,NA,25912,4765,13063,NA
2016-08-03T05:00:00Z,13136,10891,1869,2982,9723,1461,1097,6923,NA,26030,4743,13136,NA
2016-08-03T06:00:00Z,13575,10928,1943,3080,10150,1517,1129,7206,NA,27298,4998,13575,NA
2016-08-03T07:00:00Z,14487,11442,2076,3249,10758,1602,1206,7584,NA,29102,5164,14487,NA
2016-08-03T08:00:00Z,15130,12255,2210,3425,11356,1710,1219,8121,NA,31602,5476,15130,NA
2016-08-03T09:00:00Z,16054,13566,2367,3690,12008,1846,1311,8753,NA,33578,5787,16054,NA
2016-08-03T10:00:00Z,17012,14929,2538,3979,12737,1990,1415,9478,NA,35179,6021,17012,NA
2016-08-03T11:00:00Z,18040,16199,2728,4246,13393,2106,1582,10195,NA,36816,6319,18040,NA
2016-08-03T12:00:00Z,19052,17388,2891,4462,13859,2231,1710,10752,NA,38268,6650,19052,NA
2016-08-03T13:00:00Z,19910,18263,3022,4661,14319,2346,1818,11358,NA,39467,6897,19910,NA
2016-08-03T14:00:00Z,20470,18998,3132,4800,14554,2443,1930,11858,NA,40761,7136,20470,NA
2016-08-03T15:00:00Z,20781,19505,3200,4867,14803,2522,1973,12070,NA,41703,7323,20781,NA
2016-08-03T16:00:00Z,20926,19840,3213,4890,14940,2546,2014,12166,NA,42506,7375,20926,NA
2016-08-03T17:00:00Z,20979,20009,3225,4894,15005,2574,2047,12225,NA,43073,7454,20979,NA
2016-08-03T18:00:00Z,20904,19983,3210,4860,14879,2587,2078,12138,NA,43129,7427,20904,NA
2016-08-03T19:00:00Z,20602,19648,3169,4796,14560,2518,2025,11948,NA,42019,7222,20602,NA
2016-08-03T20:00:00Z,20026,18932,3082,4677,14055,2419,1983,11509,NA,40243,6951,20026,NA
2016-08-03T21:00:00Z,19529,18176,2960,4566,13709,2338,1887,11067,NA,39183,6864,19529,NA
2016-08-03T22:00:00Z,19029,17740,2889,4500,13210,2274,1864,10793,NA,37759,6670,19029,NA
2016-08-03T23:00:00Z,17790,16953,2677,4210,12098,2133,1683,9930,NA,34641,6162,17790,NA
2016-08-04T00:00:00Z,16247,15570,2444,3850,11007,1965,1500,9071,NA,31470,5647,16247,NA
2016-08-04T01:00:00Z,15045,14181,2243,3574,10086,1811,1327,8325,NA,28809,5214,15045,NA
2016-08-04T02:00:00Z,14258,13090,2101,3338,9514,1733,1236,7817,NA,27039,4966,14258,NA
2016-08-04T03:00:00Z,13758,12254,1996,3175,9122,1663,1215,7457,NA,25881,4743,13758,NA
2016-08-04T04:00:00Z,13330,11599,1925,3091,8920,1617,1167,7235,NA,25300,4639,13330,NA
2016-08-04T05:00:00Z,13257,11274,1919,3069,9014,1616,1181,7215,NA,25412,4620,13257,NA
2016-08-04T06:00:00Z,13766,11285,2005,3154,9420,1669,1215,7506,NA,26757,4819,13766,NA
2016-08-04T07:00:00Z,14583,11750,2147,3388,10221,1759,1287,7986,NA,28374,5150,14583,NA
2016-08-04T08:00:00Z,15256,12515,2275,3533,10898,1837,1299,8473,NA,30991,5369,15256,NA
2016-08-04T09:00:00Z,16115,13875,2398,3718,11639,1916,1389,9187,NA,33248,5688,16115,NA
2016-08-04T10:00:00Z,17112,15264,2543,4003,12250,2011,1513,9805,NA,35299,5975,17112,NA
2016-08-04T11:00:00Z,18165,16533,2738,4331,13063,2109,1647,10557,NA,37130,6332,18165,NA
2016-08-04T12:00:00Z,18951,17686,2902,4584,13708,2159,1825,11222,NA,38835,6644,18951,NA
2016-08-04T13:00:00Z,19806,18551,3066,4758,14320,2228,1952,11819,NA,40173,6891,19806,NA
2016-08-04T14:00:00Z,20602,19257,3163,4848,14778,2286,2043,12131,NA,41493,7120,20602,NA
2016-08-04T15:00:00Z,20856,19858,3237,4947,15112,2363,2060,12291,NA,42631,7219,20856,NA
2016-08-04T16:00:00Z,20968,20175,3254,5012,15308,2386,2118,12359,NA,43575,7311,20968,NA
2016-08-04T17:00:00Z,21245,20421,3274,5002,15369,2413,1991,12217,NA,44267,7397,21245,NA
2016-08-04T18:00:00Z,21107,20501,3264,4992,15277,2412,1979,12098,NA,44460,7370,21107,NA
2016-08-04T19:00:00Z,20812,20323,3205,4953,14790,2355,2014,11953,NA,43375,7295,20812,NA
2016-08-04T20:00:00Z,20140,19797,3111,4813,14257,2283,1949,11636,NA,41485,6987,20140,NA
2016-08-04T21:00:00Z,19616,18959,3010,4636,13870,2206,1894,11249,NA,40249,6802,19616,NA
2016-08-04T22:00:00Z,19246,18636,2943,4542,13405,2148,1880,11110,NA,38698,6660,19246,NA
2016-08-04T23:00:00Z,17943,17791,2743,4253,12258,1999,1653,10351,NA,35406,6162,17943,NA
2016-08-05T00:00:00Z,16491,16507,2508,3917,11153,1829,1523,9506,NA,32094,5620,16491,NA
2016-08-05T01:00:00Z,15319,15050,2323,3632,10229,1694,1322,8783,NA,29503,5226,15319,NA
2016-08-05T02:00:00Z,14492,13731,2164,3408,9659,1595,1230,8235,NA,27712,4913,14492,NA
2016-08-05T03:00:00Z,13945,12861,2058,3255,9285,1570,1251,7917,NA,26535,4677,13945,NA
2016-08-05T04:00:00Z,13619,12277,1988,3146,9094,1533,1197,7676,NA,25870,4638,13619,NA
2016-08-05T05:00:00Z,13598,11980,1981,3108,9122,1514,1199,7637,NA,25961,4649,13598,NA
2016-08-05T06:00:00Z,14022,11976,2046,3194,9571,1561,1248,7883,NA,27215,4806,14022,NA
2016-08-05T07:00:00Z,14738,12473,2191,3375,10261,1624,1323,8299,NA,28935,5006,14738,NA
2016-08-05T08:00:00Z,15502,13110,2301,3544,10937,1721,1362,8795,NA,31324,5204,15502,NA
2016-08-05T09:00:00Z,16405,13867,2455,3762,11526,1881,1336,9502,NA,33695,5579,16405,NA
2016-08-05T10:00:00Z,17346,14504,2696,3977,12240,2034,1407,10217,NA,35589,5893,17346,NA
2016-08-05T11:00:00Z,18266,14984,2840,4279,12855,2169,1584,11094,NA,37384,6292,18266,NA
2016-08-05T12:00:00Z,19062,15557,2980,4519,13397,2309,1728,11703,NA,39024,6572,19062,NA
2016-08-05T13:00:00Z,19808,15911,3097,4734,13795,2414,1862,12060,NA,40431,6865,19808,NA
2016-08-05T14:00:00Z,20442,16395,3203,4931,14193,2520,1972,12314,NA,41687,7030,20442,NA
2016-08-05T15:00:00Z,20917,17230,3266,5023,14517,2552,2099,12379,NA,42523,7109,20917,NA
2016-08-05T16:00:00Z,20985,18056,3256,5094,14637,2566,2113,12140,NA,42950,7185,20985,NA
2016-08-05T17:00:00Z,21127,18119,3287,5097,14789,2593,2121,11915,NA,43121,7349,21127,NA
2016-08-05T18:00:00Z,20892,18169,3262,5008,14932,2595,2077,11960,NA,43091,7278,20892,NA
2016-08-05T19:00:00Z,20444,17944,3201,4908,14713,2533,2045,11759,NA,42034,7148,20444,NA
2016-08-05T20:00:00Z,19855,17295,3104,4769,14204,2419,1936,11428,NA,40513,6896,19855,NA
2016-08-05T21:00:00Z,19227,16432,2981,4612,13934,2341,1861,11027,NA,39840,6703,19227,NA
2016-08-05T22:00:00Z,18859,15881,2924,4556,13478,2271,1822,10933,NA,38664,6609,18859,NA
2016-08-05T23:00:00Z,17717,15241,2732,4297,12628,2135,1692,10252,NA,36125,6188,17717,NA
2016-08-06T00:00:00Z,16239,14040,2505,3996,11689,1993,1561,9491,NA,33373,5720,16239,NA
2016-08-06T01:00:00Z,15083,12864,2315,3718,10866,1860,1405,8751,NA,31016,5306,15083,NA
2016-08-06T02:00:00Z,14297,11763,2166,3503,10273,1776,1308,8285,NA,29342,5067,14297,NA
2016-08-06T03:00:00Z,13594,11033,2055,3345,9891,1693,1165,7865,NA,28254,4822,13594,NA
2016-08-06T04:00:00Z,13257,10442,1960,3248,9677,1637,1151,7536,NA,27658,4739,13257,NA
2016-08-06T05:00:00Z,12993,10006,1895,3195,9631,1613,1161,7337,NA,27510,4650,12993,NA
2016-08-06T06:00:00Z,13027,9860,1863,3193,9728,1606,1173,7335,NA,28081,4731,13027,NA
2016-08-06T07:00:00Z,13072,9937,1857,3175,9887,1652,1190,7279,NA,28694,4828,13072,NA
2016-08-06T08:00:00Z,13427,10019,1879,3118,10371,1689,1223,7457,NA,30257,4954,13427,NA
2016-08-06T09:00:00Z,14352,10794,2035,3268,11452,1798,1310,8023,NA,33056,5384,14352,NA
2016-08-06T10:00:00Z,15430,11839,2182,3505,12536,1901,1437,8547,NA,36174,5729,15430,NA
2016-08-06T11:00:00Z,16394,12893,2301,3702,13592,2013,1550,8942,NA,39060,6102,16394,NA
2016-08-06T12:00:00Z,17074,13727,2394,3928,14537,2092,1651,9335,NA,41168,6495,17074,NA
2016-08-06T13:00:00Z,17657,14295,2479,4092,15385,2168,1727,9615,NA,42875,6629,17657,NA
2016-08-06T14:00:00Z,18201,14600,2543,4231,16134,2180,1870,9810,NA,44366,6758,18201,NA
2016-08-06T15:00:00Z,18534,14832,2587,4324,16287,2199,1946,9916,NA,45601,6915,18534,NA
2016-08-06T16:00:00Z,18853,15026,2614,4383,16276,2217,1946,10012,NA,46445,7101,18853,NA
2016-08-06T17:00:00Z,19043,15177,2635,4454,16334,2230,1963,10144,NA,46683,7224,19043,NA
2016-08-06T18:00:00Z,18955,15213,2626,4435,16347,2244,1962,10116,NA,46312,7269,18955,NA
2016-08-06T19:00:00Z,18639,15050,2619,4375,15958,2180,1904,9912,NA,45190,7066,18639,NA
2016-08-06T20:00:00Z,18064,14550,2538,4224,15343,2092,1814,9479,NA,43176,6746,18064,NA
2016-08-06T21:00:00Z,17384,13827,2421,4031,14963,1996,1768,9003,NA,42025,6452,17384,NA
2016-08-06T22:00:00Z,16878,13538,2338,3913,14446,1924,1726,8851,NA,40657,6211,16878,NA
2016-08-06T23:00:00Z,15541,13031,2166,3632,13468,1800,1634,8215,NA,37843,5744,15541,NA
2016-08-07T00:00:00Z,14425,12209,1977,3323,12451,1665,1488,7500,NA,34621,5231,14425,NA
2016-08-07T01:00:00Z,13383,11264,1801,3075,11454,1525,1367,6921,NA,31702,4729,13383,NA
2016-08-07T02:00:00Z,12564,10493,1673,2860,10694,1439,1260,6424,NA,29382,4479,12564,NA
2016-08-07T03:00:00Z,11985,9888,1579,2706,10146,1363,1209,6183,NA,27684,4306,11985,NA
2016-08-07T04:00:00Z,11697,9466,1526,2590,9730,1302,1141,5996,NA,26469,4121,11697,NA
2016-08-07T05:00:00Z,11487,9113,1493,2520,9453,1284,1132,5974,NA,25663,4013,11487,NA
2016-08-07T06:00:00Z,11323,8972,1491,2479,9382,1275,1079,5915,NA,25423,3997,11323,NA
2016-08-07T07:00:00Z,11155,8857,1495,2475,9635,1265,1119,5917,NA,25192,4015,11155,NA
2016-08-07T08:00:00Z,11596,8828,1528,2511,9785,1298,1140,6064,NA,26546,4154,11596,NA
2016-08-07T09:00:00Z,12622,9382,1676,2767,10642,1414,1320,6529,NA,29165,4537,12622,NA
2016-08-07T10:00:00Z,13735,10264,1853,3070,11486,1554,1464,7151,NA,31799,4980,13735,NA
2016-08-07T11:00:00Z,14613,11192,2019,3361,12275,1669,1589,7676,NA,34308,5333,14613,NA
2016-08-07T12:00:00Z,15648,12158,2181,3606,13047,1778,1674,8273,NA,36507,5668,15648,NA
2016-08-07T13:00:00Z,16293,12934,2307,3824,13725,1865,1757,8710,NA,38266,5934,16293,NA
2016-08-07T14:00:00Z,16958,13528,2398,3966,14260,1920,1866,9032,NA,39760,6180,16958,NA
2016-08-07T15:00:00Z,17287,13945,2461,4069,14755,1992,1908,9301,NA,41044,6401,17287,NA
2016-08-07T16:00:00Z,17656,14193,2518,4199,15176,2077,1892,9589,NA,42211,6652,17656,NA
2016-08-07T17:00:00Z,18100,14260,2594,4312,15546,2139,1998,9752,NA,43242,6874,18100,NA
2016-08-07T18:00:00Z,18280,14248,2646,4352,15630,2161,2041,9877,NA,43863,6961,18280,NA
2016-08-07T19:00:00Z,18199,13944,2627,4320,15259,2131,2023,9708,NA,43381,6918,18199,NA
2016-08-07T20:00:00Z,17703,13555,2561,4211,14621,2070,1967,9405,NA,41663,6662,17703,NA
2016-08-07T21:00:00Z,17067,13175,2459,4040,14097,2025,1850,9046,NA,40377,6400,17067,NA
2016-08-07T22:00:00Z,16760,13279,2425,3952,13459,1978,1804,8907,NA,38744,6222,16760,NA
2016-08-07T23:00:00Z,15645,13020,2270,3680,12328,1832,1628,8407,NA,35692,5664,15645,NA
2016-08-08T00:00:00Z,14519,12311,2105,3368,11144,1678,1476,7814,NA,32524,5217,14519,NA
2016-08-08T01:00:00Z,13604,11547,1958,3098,10271,1555,1292,7274,NA,29930,4811,13604,NA
2016-08-08T02:00:00Z,12828,10838,1824,2904,9635,1499,1203,6866,NA,28099,4589,12828,NA
2016-08-08T03:00:00Z,12527,10343,1756,2779,9343,1417,1150,6586,NA,26982,4450,12527,NA
2016-08-08T04:00:00Z,12423,9999,1700,2688,9124,1383,1119,6503,NA,26422,4379,12423,NA
2016-08-08T05:00:00Z,12323,9883,1710,2691,9321,1404,1106,6592,NA,26665,4333,12323,NA
2016-08-08T06:00:00Z,12860,10112,1796,2818,9745,1452,1150,6902,NA,27920,4551,12860,NA
2016-08-08T07:00:00Z,13723,10775,1943,2998,10350,1538,1247,7322,NA,29654,4849,13723,NA
2016-08-08T08:00:00Z,14458,11604,2054,3146,10908,1609,1291,7821,NA,32075,5107,14458,NA
2016-08-08T09:00:00Z,15151,12688,2173,3321,11568,1693,1353,8326,NA,34431,5424,15151,NA
2016-08-08T10:00:00Z,15929,13865,2294,3458,12236,1765,1468,8849,NA,36658,5749,15929,NA
2016-08-08T11:00:00Z,16755,14742,2458,3721,12885,1834,1540,9364,NA,38682,6059,16755,NA
2016-08-08T12:00:00Z,17364,15663,2598,4014,13347,1934,1644,9920,NA,40529,6347,17364,NA
2016-08-08T13:00:00Z,18257,16417,2724,4262,13607,2049,1784,10337,NA,41879,6594,18257,NA
2016-08-08T14:00:00Z,18707,17005,2853,4465,13642,2146,1868,10800,NA,42913,6802,18707,NA
2016-08-08T15:00:00Z,19162,17523,2947,4602,13518,2245,1976,11074,NA,43358,6993,19162,NA
2016-08-08T16:00:00Z,19383,17857,2989,4687,13338,2315,2011,11347,NA,43596,7116,19383,NA
2016-08-08T17:00:00Z,19645,18041,3025,4742,13249,2376,2076,11517,NA,43769,7181,19645,NA
2016-08-08T18:00:00Z,19614,18070,3050,4676,13129,2385,2106,11501,NA,43808,7281,19614,NA
2016-08-08T19:00:00Z,19474,17877,3012,4592,12896,2366,2129,11257,NA,43144,7182,19474,NA
2016-08-08T20:00:00Z,18897,17228,2895,4429,12673,2269,2066,10826,NA,41747,7074,18897,NA
2016-08-08T21:00:00Z,18456,16351,2777,4330,12619,2171,2010,10316,NA,40784,6809,18456,NA
2016-08-08T22:00:00Z,17969,15995,2709,4259,12201,2100,1928,10098,NA,38991,6606,17969,NA
2016-08-08T23:00:00Z,16717,15337,2521,3959,11260,1935,1777,9297,NA,35585,5981,16717,NA
2016-08-09T00:00:00Z,15274,14144,2298,3607,10246,1758,1627,8456,NA,32235,5501,15274,NA
2016-08-09T01:00:00Z,14106,12924,2113,3292,9526,1610,1480,7808,NA,29496,5037,14106,NA
2016-08-09T02:00:00Z,13418,11969,1970,3109,8991,1517,1383,7337,NA,27672,4783,13418,NA
2016-08-09T03:00:00Z,12988,11213,1850,2932,8786,1455,1288,7116,NA,26533,4619,12988,NA
2016-08-09T04:00:00Z,12734,10680,1785,2844,8631,1407,1261,6930,NA,25909,4577,12734,NA
2016-08-09T05:00:00Z,12791,10395,1796,2867,8796,1411,1215,6877,NA,26036,4546,12791,NA
2016-08-09T06:00:00Z,13278,10470,1904,2974,9341,1459,1295,7206,NA,27390,4739,13278,NA
2016-08-09T07:00:00Z,14240,11017,2062,3171,10023,1544,1376,7647,NA,29313,5028,14240,NA
2016-08-09T08:00:00Z,14840,11717,2179,3338,10630,1633,1409,8121,NA,31720,5342,14840,NA
2016-08-09T09:00:00Z,15732,12793,2329,3586,11107,1778,1498,8713,NA,34065,5678,15732,NA
2016-08-09T10:00:00Z,16839,13839,2507,3816,11587,1897,1580,9384,NA,36341,5964,16839,NA
2016-08-09T11:00:00Z,17810,14793,2692,4124,12145,2044,1714,10141,NA,38704,6362,17810,NA
2016-08-09T12:00:00Z,18897,15864,2866,4372,12687,2170,1845,10742,NA,40671,6614,18897,NA
2016-08-09T13:00:00Z,19875,16801,3013,4621,13230,2289,2014,11376,NA,42323,6960,19875,NA
2016-08-09T14:00:00Z,20606,17603,3141,4813,13699,2418,2088,11864,NA,43843,7059,20606,NA
2016-08-09T15:00:00Z,21038,18282,3206,4863,14112,2479,2120,12074,NA,44764,7289,21038,NA
2016-08-09T16:00:00Z,21245,18635,3260,4803,14327,2508,2164,12277,NA,45345,7371,21245,NA
2016-08-09T17:00:00Z,21458,18729,3238,4777,14612,2556,2126,12320,NA,45616,7428,21458,NA
2016-08-09T18:00:00Z,21416,18880,3160,4724,14740,2568,2149,12132,NA,45559,7434,21416,NA
2016-08-09T19:00:00Z,20907,18799,3096,4668,14696,2530,2123,11883,NA,44497,7368,20907,NA
2016-08-09T20:00:00Z,20327,18114,2992,4525,14356,2415,2053,11497,NA,43095,7208,20327,NA
2016-08-09T21:00:00Z,19905,17439,2915,4387,14275,2350,2020,11299,NA,42782,7072,19905,NA
2016-08-09T22:00:00Z,19319,17157,2882,4277,13643,2292,1979,11079,NA,41234,6846,19319,NA
2016-08-09T23:00:00Z,17914,16417,2695,4032,12674,2166,1810,10090,NA,38409,6341,17914,NA
2016-08-10T00:00:00Z,16467,15147,2489,3748,11705,2009,1616,9276,NA,35715,5865,16467,NA
2016-08-10T01:00:00Z,15284,13802,2302,3490,10770,1892,1471,8644,NA,33248,5563,15284,NA
2016-08-10T02:00:00Z,14550,12712,2158,3285,10247,1808,1308,8197,NA,31609,5280,14550,NA
2016-08-10T03:00:00Z,14033,11926,2060,3155,9909,1733,1274,7928,NA,30621,5125,14033,NA
2016-08-10T04:00:00Z,13728,11368,2009,3089,9747,1687,1191,7761,NA,30137,5009,13728,NA
2016-08-10T05:00:00Z,13705,11053,2006,3102,9871,1701,1243,7791,NA,30491,4972,13705,NA
2016-08-10T06:00:00Z,14249,11122,2112,3224,10445,1752,1214,8097,NA,32195,5199,14249,NA
2016-08-10T07:00:00Z,15184,11685,2291,3471,11122,1848,1354,8638,NA,34629,5525,15184,NA
2016-08-10T08:00:00Z,15745,12461,2394,3645,11892,1936,1361,9120,NA,37046,5839,15745,NA
2016-08-10T09:00:00Z,16563,13788,2499,3854,12735,2033,1418,9704,NA,39367,6208,16563,NA
2016-08-10T10:00:00Z,17580,15113,2614,4046,13744,2185,1517,10268,NA,41575,6583,17580,NA
2016-08-10T11:00:00Z,18565,16370,2680,4133,14822,2325,1625,10943,NA,43714,7033,18565,NA
2016-08-10T12:00:00Z,19557,17515,2703,4244,15771,2438,1738,11571,NA,45999,7406,19557,NA
2016-08-10T13:00:00Z,20359,18327,2699,4435,16474,2568,1858,12061,NA,47698,7737,20359,NA
2016-08-10T14:00:00Z,20946,19051,2801,4592,17197,2659,1970,12317,NA,48895,7977,20946,NA
2016-08-10T15:00:00Z,21192,19520,2956,4633,17644,2716,2047,12377,NA,50047,8247,21192,NA
2016-08-10T16:00:00Z,21129,19829,2987,4725,17850,2745,2133,12215,NA,51195,8344,21129,NA
2016-08-10T17:00:00Z,21242,20017,2969,4769,18013,2608,2229,11983,NA,52170,8261,21242,NA
2016-08-10T18:00:00Z,21281,20082,2944,4635,17967,2512,2154,11642,NA,52358,8165,21281,NA
2016-08-10T19:00:00Z,21181,19867,2914,4563,17657,2515,2151,11483,NA,51420,8089,21181,NA
2016-08-10T20:00:00Z,20649,19266,2864,4516,16941,2457,2103,11068,NA,49820,7796,20649,NA
2016-08-10T21:00:00Z,20274,18547,2759,4400,16527,2436,2015,10800,NA,49110,7681,20274,NA
2016-08-10T22:00:00Z,19811,18226,2722,4350,15672,2360,1954,10594,NA,46930,7350,19811,NA
2016-08-10T23:00:00Z,18287,17332,2543,4075,14385,2213,1790,9893,NA,43409,6811,18287,NA
2016-08-11T00:00:00Z,16873,16017,2352,3792,12982,2058,1553,9223,NA,39942,6269,16873,NA
2016-08-11T01:00:00Z,15627,14577,2192,3519,12043,1923,1442,8576,NA,37301,5801,15627,NA
2016-08-11T02:00:00Z,14714,13478,2062,3330,11329,1825,1314,8127,NA,35224,5559,14714,NA
2016-08-11T03:00:00Z,14171,12700,1994,3178,10874,1757,1282,7849,NA,33869,5323,14171,NA
2016-08-11T04:00:00Z,13951,12146,1941,3136,10535,1708,1298,7691,NA,33107,5229,13951,NA
2016-08-11T05:00:00Z,13982,11843,1960,3150,10553,1700,1255,7719,NA,33156,5268,13982,NA
2016-08-11T06:00:00Z,14466,11867,2062,3292,11058,1756,1336,8053,NA,34558,5410,14466,NA
2016-08-11T07:00:00Z,15540,12468,2240,3536,11646,1843,1435,8573,NA,36688,5671,15540,NA
2016-08-11T08:00:00Z,16209,13256,2384,3711,12443,1940,1485,9139,NA,39271,5936,16209,NA
2016-08-11T09:00:00Z,17344,14575,2552,3997,13505,2089,1536,9922,NA,41808,6408,17344,NA
2016-08-11T10:00:00Z,18588,16078,2754,4318,14630,2265,1628,10685,NA,44176,6929,18588,NA
2016-08-11T11:00:00Z,19966,17444,2974,4582,15711,2413,1760,11555,NA,47097,7406,19966,NA
2016-08-11T12:00:00Z,21130,18812,3116,4854,16702,2558,1859,12155,NA,49743,7824,21130,NA
2016-08-11T13:00:00Z,21918,19792,3228,5007,17486,2665,1974,12584,NA,52000,8194,21918,NA
2016-08-11T14:00:00Z,22356,20430,3301,5093,17974,2727,2048,12696,NA,53962,8454,22356,NA
2016-08-11T15:00:00Z,22488,20885,3312,5135,18204,2796,2097,12752,NA,55038,8609,22488,NA
2016-08-11T16:00:00Z,22477,21175,3262,5099,18408,2794,2153,12529,NA,55644,8637,22477,NA
2016-08-11T17:00:00Z,22459,21086,3274,5141,18545,2787,2153,12158,NA,55900,8637,22459,NA
2016-08-11T18:00:00Z,22303,20292,3287,5109,18471,2775,2208,11687,NA,55517,8590,22303,NA
2016-08-11T19:00:00Z,22065,19336,3254,5181,18265,2671,2225,11307,NA,54115,8449,22065,NA
2016-08-11T20:00:00Z,21677,18909,3196,5070,17634,2590,2164,11121,NA,52119,8305,21677,NA
2016-08-11T21:00:00Z,21279,18537,3111,4894,17158,2539,2150,10948,NA,51114,8157,21279,NA
2016-08-11T22:00:00Z,20645,18484,3034,4802,16370,2452,2055,10844,NA,48813,7812,20645,NA
2016-08-11T23:00:00Z,19120,17935,2838,4515,15002,2300,1866,10161,NA,45249,7214,19120,NA
2016-08-12T00:00:00Z,17639,16817,2624,4173,13692,2138,1685,9386,NA,41722,6643,17639,NA
2016-08-12T01:00:00Z,16503,15641,2434,3871,12639,2015,1526,8807,NA,38580,6256,16503,NA
2016-08-12T02:00:00Z,15545,14665,2267,3622,11910,1917,1431,8432,NA,36121,5882,15545,NA
2016-08-12T03:00:00Z,14940,13991,2153,3437,11365,1842,1326,8150,NA,34599,5629,14940,NA
2016-08-12T04:00:00Z,14604,13521,2096,3343,11071,1777,1298,7972,NA,33720,5494,14604,NA
2016-08-12T05:00:00Z,14663,13141,2098,3316,10991,1797,1263,8015,NA,33690,5487,14663,NA
2016-08-12T06:00:00Z,15146,13060,2173,3422,11417,1867,1371,8340,NA,35021,5654,15146,NA
2016-08-12T07:00:00Z,16001,13547,2325,3632,12015,1940,1342,8847,NA,36891,5927,16001,NA
2016-08-12T08:00:00Z,16726,14194,2455,3758,12724,2029,1454,9416,NA,39577,6259,16726,NA
2016-08-12T09:00:00Z,17793,14998,2632,4049,13796,2163,1524,10176,NA,42632,6637,17793,NA
2016-08-12T10:00:00Z,19049,15704,2811,4341,14973,2308,1684,10922,NA,45771,7037,19049,NA
2016-08-12T11:00:00Z,20225,16158,2988,4629,16192,2436,1809,11609,NA,48944,7557,20225,NA
2016-08-12T12:00:00Z,21192,16509,3130,4843,17175,2522,1984,12151,NA,51813,7980,21192,NA
2016-08-12T13:00:00Z,21952,16384,3222,5028,17996,2578,2119,12529,NA,53999,8236,21952,NA
2016-08-12T14:00:00Z,22288,16343,3286,5150,18461,2629,2161,12563,NA,55593,8424,22288,NA
2016-08-12T15:00:00Z,22295,16479,3255,5061,18605,2684,2157,12578,NA,56304,8360,22295,NA
2016-08-12T16:00:00Z,22182,16443,3170,5029,18813,2602,2178,12493,NA,56382,8318,22182,NA
2016-08-12T17:00:00Z,22023,16337,3219,4986,18961,2589,2205,12188,NA,55846,8414,22023,NA
2016-08-12T18:00:00Z,21879,16399,3159,4990,18896,2550,2224,12093,NA,54799,8453,21879,NA
2016-08-12T19:00:00Z,21524,16271,3101,4890,18657,2501,2210,11771,NA,52715,8240,21524,NA
2016-08-12T20:00:00Z,20719,16097,3027,4799,17927,2442,2143,11282,NA,50436,7934,20719,NA
2016-08-12T21:00:00Z,20380,15907,2962,4680,17509,2408,2078,11056,NA,49664,7819,20380,NA
2016-08-12T22:00:00Z,19801,15635,2901,4574,16713,2344,2050,10744,NA,47839,7517,19801,NA
2016-08-12T23:00:00Z,18585,15074,2710,4345,15621,2198,1901,10146,NA,44735,7024,18585,NA
2016-08-13T00:00:00Z,17198,14151,2505,4078,14461,2070,1741,9418,NA,41519,6441,17198,NA
2016-08-13T01:00:00Z,16101,13193,2334,3820,13403,1949,1570,8765,NA,38746,6048,16101,NA
2016-08-13T02:00:00Z,15232,12319,2171,3586,12613,1844,1499,8271,NA,36619,5722,15232,NA
2016-08-13T03:00:00Z,14534,11745,2069,3429,11975,1768,1434,7988,NA,35036,5443,14534,NA
2016-08-13T04:00:00Z,14187,11430,2002,3322,11539,1717,1375,7780,NA,33988,5310,14187,NA
2016-08-13T05:00:00Z,13981,11209,1978,3276,11344,1701,1308,7708,NA,33438,5221,13981,NA
2016-08-13T06:00:00Z,14023,11197,2006,3312,11317,1702,1324,7788,NA,33631,5266,14023,NA
2016-08-13T07:00:00Z,14144,11390,2055,3366,11352,1716,1346,7878,NA,33987,5292,14144,NA
2016-08-13T08:00:00Z,14529,11652,2117,3431,11955,1785,1351,8206,NA,36091,5562,14529,NA
2016-08-13T09:00:00Z,15655,12214,2280,3665,13284,1947,1496,8879,NA,39925,6118,15655,NA
2016-08-13T10:00:00Z,16950,13111,2457,3855,14711,2044,1670,9739,NA,43843,6664,16950,NA
2016-08-13T11:00:00Z,18261,14119,2571,4060,16016,2147,1792,10440,NA,47406,7147,18261,NA
