Datetime,AEP,DAYTON,DOM,DUQ,PJME,PJMW,PJM_HOURLY_EST
2017-06-19T18:00:00Z,16747,2325,15787,2100,43395,6614,16747
2017-06-19T19:00:00Z,16338,2380,15023,2039,41410,6537,16338
2017-06-19T20:00:00Z,15945,2316,14427,1898,39976,6385,15945
2017-06-19T21:00:00Z,15470,2226,14105,1795,38947,6225,15470
2017-06-19T22:00:00Z,15191,2159,13588,1737,37762,6075,15191
2017-06-19T23:00:00Z,14408,2060,12537,1618,34957,5618,14408
2017-06-20T00:00:00Z,13056,1882,11420,1500,32111,5135,13056
2017-06-20T01:00:00Z,12322,1738,10531,1387,29701,4762,12322
2017-06-20T02:00:00Z,11744,1675,9934,1309,28166,4576,11744
2017-06-20T03:00:00Z,11461,1575,9508,1248,27193,4378,11461
2017-06-20T04:00:00Z,11311,1562,9248,1223,26662,4323,11311
2017-06-20T05:00:00Z,11331,1560,9258,1239,26819,4312,11331
2017-06-20T06:00:00Z,11794,1642,9632,1289,27965,4514,11794
2017-06-20T07:00:00Z,12461,1745,10228,1360,30208,4711,12461
2017-06-20T08:00:00Z,13310,1827,11059,1469,32913,5113,13310
2017-06-20T09:00:00Z,14036,2015,11679,1567,34757,5473,14036
2017-06-20T10:00:00Z,14728,2116,12271,1643,36063,5621,14728
2017-06-20T11:00:00Z,15349,2208,12821,1733,37396,5881,15349
2017-06-20T12:00:00Z,15840,2290,13378,1789,38482,6026,15840
2017-06-20T13:00:00Z,16373,2365,13829,1807,39478,6193,16373
2017-06-20T14:00:00Z,16847,2437,14266,1864,40609,6299,16847
2017-06-20T15:00:00Z,17189,2490,14675,1892,41587,6467,17189
2017-06-20T16:00:00Z,17323,2509,14880,1908,42465,6614,17323
2017-06-20T17:00:00Z,17493,2551,14929,1917,43224,6735,17493
2017-06-20T18:00:00Z,17489,2580,14826,1938,43481,6778,17489
2017-06-20T19:00:00Z,17328,2555,14504,1908,42734,6747,17328
2017-06-20T20:00:00Z,16884,2512,14003,1842,41257,6621,16884
2017-06-20T21:00:00Z,16335,2406,13617,1781,39669,6310,16335
2017-06-20T22:00:00Z,16085,2349,13126,1748,38655,6198,16085
2017-06-20T23:00:00Z,15141,2195,12073,1633,35532,5690,15141
2017-06-21T00:00:00Z,13821,2014,10975,1518,32290,5169,13821
2017-06-21T01:00:00Z,12883,1854,10074,1407,29593,4781,12883
2017-06-21T02:00:00Z,12164,1746,9520,1340,27745,4528,12164
2017-06-21T03:00:00Z,11674,1666,9117,1298,26595,4334,11674
2017-06-21T04:00:00Z,11455,1630,8915,1271,25917,4296,11455
2017-06-21T05:00:00Z,11597,1637,9037,1281,26043,4295,11597
2017-06-21T06:00:00Z,12014,1711,9459,1346,27109,4457,12014
2017-06-21T07:00:00Z,12517,1843,10099,1427,29397,4721,12517
2017-06-21T08:00:00Z,13321,1989,10845,1527,32179,5011,13321
2017-06-21T09:00:00Z,14106,2125,11479,1616,34334,5240,14106
2017-06-21T10:00:00Z,14895,2251,12119,1715,36241,5563,14895
2017-06-21T11:00:00Z,15700,2387,12891,1818,38163,5807,15700
2017-06-21T12:00:00Z,16477,2489,13626,1897,39770,5985,16477
2017-06-21T13:00:00Z,17136,2621,14144,1966,40916,6365,17136
2017-06-21T14:00:00Z,17666,2729,14700,1976,41669,6511,17666
2017-06-21T15:00:00Z,18171,2787,15180,1979,42791,6640,18171
2017-06-21T16:00:00Z,18477,2837,15522,2037,43903,6773,18477
2017-06-21T17:00:00Z,18707,2871,15834,2085,44002,6881,18707
2017-06-21T18:00:00Z,18837,2937,16119,2088,42966,6942,18837
2017-06-21T19:00:00Z,18531,2921,15797,2077,41636,6802,18531
2017-06-21T20:00:00Z,18079,2867,15193,2009,39952,6613,18079
2017-06-21T21:00:00Z,17689,2749,14676,1924,38541,6442,17689
2017-06-21T22:00:00Z,17219,2711,14156,1879,37526,6354,17219
2017-06-21T23:00:00Z,16149,2545,13003,1782,34551,5833,16149
2017-06-22T00:00:00Z,14760,2316,11725,1620,31381,5286,14760
2017-06-22T01:00:00Z,13825,2145,10832,1483,28811,4891,13825
2017-06-22T02:00:00Z,13142,2009,10122,1404,27116,4660,13142
2017-06-22T03:00:00Z,12701,1921,9715,1367,26085,4595,12701
2017-06-22T04:00:00Z,12465,1875,9516,1332,25476,4464,12465
2017-06-22T05:00:00Z,12484,1876,9526,1336,25628,4501,12484
2017-06-22T06:00:00Z,12890,1957,9919,1388,26677,4626,12890
2017-06-22T07:00:00Z,13587,2082,10536,1469,28840,4923,13587
2017-06-22T08:00:00Z,14609,2254,11410,1591,31614,5328,14609
2017-06-22T09:00:00Z,15478,2398,12382,1748,34019,5602,15478
2017-06-22T10:00:00Z,16250,2516,13270,1883,36096,5860,16250
2017-06-22T11:00:00Z,17142,2691,14137,2026,38209,6204,17142
2017-06-22T12:00:00Z,17952,2804,14921,2164,40083,6548,17952
2017-06-22T13:00:00Z,18638,2898,15416,2244,41567,6915,18638
2017-06-22T14:00:00Z,19130,2945,15737,2341,42942,7128,19130
2017-06-22T15:00:00Z,19254,2924,15979,2367,44208,7219,19254
2017-06-22T16:00:00Z,19441,2933,16309,2370,45840,7345,19441
2017-06-22T17:00:00Z,19351,2919,16393,2392,46751,7387,19351
2017-06-22T18:00:00Z,19219,2872,16234,2427,46779,7319,19219
2017-06-22T19:00:00Z,18957,2773,15917,2335,45754,7312,18957
2017-06-22T20:00:00Z,18443,2674,15492,2246,44368,7076,18443
2017-06-22T21:00:00Z,17974,2587,15189,2183,43581,6886,17974
2017-06-22T22:00:00Z,17762,2532,14518,2139,42475,6766,17762
2017-06-22T23:00:00Z,16750,2398,13489,2014,39414,6306,16750
2017-06-23T00:00:00Z,15536,2215,12346,1869,36148,5801,15536
2017-06-23T01:00:00Z,14349,2049,11309,1753,33281,5333,14349
2017-06-23T02:00:00Z,13732,1918,10709,1666,31344,5070,13732
2017-06-23T03:00:00Z,13144,1854,10243,1582,30090,4873,13144
2017-06-23T04:00:00Z,12961,1808,10071,1541,29390,4815,12961
2017-06-23T05:00:00Z,13022,1831,10099,1524,29470,4841,13022
2017-06-23T06:00:00Z,13462,1931,10497,1576,30578,4967,13462
2017-06-23T07:00:00Z,14253,2088,11061,1642,32737,5240,14253
2017-06-23T08:00:00Z,15049,2240,11649,1730,35168,5488,15049
2017-06-23T09:00:00Z,15687,2332,12143,1792,36891,5718,15687
2017-06-23T10:00:00Z,16209,2410,12700,1864,38163,5917,16209
2017-06-23T11:00:00Z,16813,2442,13574,1960,39303,6167,16813
2017-06-23T12:00:00Z,17103,2441,14471,1989,40496,6457,17103
2017-06-23T13:00:00Z,17237,2429,15162,2014,41674,6600,17237
2017-06-23T14:00:00Z,17469,2390,15699,2054,42743,6779,17469
2017-06-23T15:00:00Z,17495,2319,16168,2021,43748,6819,17495
2017-06-23T16:00:00Z,17275,2246,16447,1970,44836,6856,17275
2017-06-23T17:00:00Z,17201,2198,16548,1969,45435,6883,17201
2017-06-23T18:00:00Z,16877,2166,16665,1906,45561,6784,16877
2017-06-23T19:00:00Z,16459,2132,16532,1818,44697,6667,16459
2017-06-23T20:00:00Z,16176,2081,15993,1769,43374,6390,16176
2017-06-23T21:00:00Z,15883,2051,15512,1732,42248,6278,15883
2017-06-23T22:00:00Z,15577,2037,15026,1716,41330,6235,15577
2017-06-23T23:00:00Z,14817,1956,14059,1639,38838,5876,14817
2017-06-24T00:00:00Z,13738,1794,13170,1529,36130,5344,13738
2017-06-24T01:00:00Z,12794,1643,12307,1452,33729,5048,12794
2017-06-24T02:00:00Z,12101,1537,11570,1392,31775,4769,12101
2017-06-24T03:00:00Z,11543,1473,11004,1360,30246,4569,11543
2017-06-24T04:00:00Z,11282,1434,10676,1325,29130,4451,11282
2017-06-24T05:00:00Z,11030,1416,10535,1315,28674,4416,11030
2017-06-24T06:00:00Z,11268,1426,10324,1328,28660,4397,11268
2017-06-24T07:00:00Z,11262,1459,10346,1341,28817,4455,11262
2017-06-24T08:00:00Z,11849,1535,10954,1421,30142,4695,11849
2017-06-24T09:00:00Z,12720,1672,12053,1531,32320,5030,12720
2017-06-24T10:00:00Z,13536,1786,13045,1623,34937,5402,13536
2017-06-24T11:00:00Z,14182,1866,13804,1705,36981,5697,14182
2017-06-24T12:00:00Z,14807,1933,14412,1757,38187,5867,14807
2017-06-24T13:00:00Z,15237,1964,14874,1800,38747,5942,15237
2017-06-24T14:00:00Z,15537,2001,15193,1840,39210,6082,15537
2017-06-24T15:00:00Z,15730,2018,15521,1867,39880,6221,15730
2017-06-24T16:00:00Z,15874,2049,15821,1885,40560,6265,15874
2017-06-24T17:00:00Z,16142,2068,15983,1905,41057,6323,16142
2017-06-24T18:00:00Z,16188,2076,15964,1912,41228,6397,16188
2017-06-24T19:00:00Z,16054,2066,15681,1881,40827,6301,16054
2017-06-24T20:00:00Z,15576,2008,15011,1811,39350,6136,15576
2017-06-24T21:00:00Z,14852,1915,14399,1722,37696,5770,14852
2017-06-24T22:00:00Z,14467,1854,13733,1668,36710,5708,14467
2017-06-24T23:00:00Z,13698,1762,12811,1583,34357,5325,13698
2017-06-25T00:00:00Z,12624,1627,11632,1482,31660,4881,12624
2017-06-25T01:00:00Z,11663,1491,10611,1381,29042,4450,11663
2017-06-25T02:00:00Z,11144,1395,9862,1295,27052,4265,11144
2017-06-25T03:00:00Z,10642,1338,9332,1249,25652,4097,10642
2017-06-25T04:00:00Z,10426,1296,9025,1218,24713,4010,10426
2017-06-25T05:00:00Z,10349,1269,8866,1207,24123,3954,10349
2017-06-25T06:00:00Z,10360,1275,8752,1205,23724,3938,10360
2017-06-25T07:00:00Z,10233,1267,8775,1213,23944,3945,10233
2017-06-25T08:00:00Z,10639,1335,9318,1264,25490,4142,10639
2017-06-25T09:00:00Z,11459,1434,10258,1351,27834,4482,11459
2017-06-25T10:00:00Z,12148,1542,11288,1444,30232,4822,12148
2017-06-25T11:00:00Z,12658,1615,12164,1519,32369,5096,12658
2017-06-25T12:00:00Z,13144,1674,12923,1570,34154,5258,13144
2017-06-25T13:00:00Z,13494,1704,13447,1600,35512,5403,13494
2017-06-25T14:00:00Z,13733,1739,13833,1612,36449,5527,13733
2017-06-25T15:00:00Z,13956,1760,14188,1636,37153,5631,13956
2017-06-25T16:00:00Z,14134,1787,14522,1662,37698,5685,14134
2017-06-25T17:00:00Z,14377,1831,14801,1671,38519,5802,14377
2017-06-25T18:00:00Z,14525,1866,14806,1656,38948,5894,14525
2017-06-25T19:00:00Z,14549,1876,14527,1636,38617,5819,14549
2017-06-25T20:00:00Z,14510,1848,13880,1609,37325,5673,14510
2017-06-25T21:00:00Z,13871,1810,13235,1565,35900,5428,13871
2017-06-25T22:00:00Z,13726,1799,12762,1567,35086,5328,13726
2017-06-25T23:00:00Z,13105,1766,11655,1475,32445,5015,13105
2017-06-26T00:00:00Z,12142,1648,10471,1360,29498,4599,12142
2017-06-26T01:00:00Z,11490,1557,9499,1271,26983,4340,11490
2017-06-26T02:00:00Z,11080,1483,8893,1222,25230,4176,11080
2017-06-26T03:00:00Z,10739,1458,8458,1194,24126,4080,10739
2017-06-26T04:00:00Z,10508,1437,8301,1189,23631,4011,10508
2017-06-26T05:00:00Z,10766,1451,8358,1191,23770,4023,10766
2017-06-26T06:00:00Z,11323,1539,8707,1237,24750,4262,11323
2017-06-26T07:00:00Z,11866,1663,9213,1303,26756,4420,11866
2017-06-26T08:00:00Z,12706,1801,9992,1399,29297,4811,12706
2017-06-26T09:00:00Z,13398,1917,10572,1484,31204,5105,13398
2017-06-26T10:00:00Z,13958,2026,11207,1564,32647,5286,13958
2017-06-26T11:00:00Z,14476,2077,11845,1640,33940,5482,14476
2017-06-26T12:00:00Z,14784,2096,12420,1670,35003,5641,14784
2017-06-26T13:00:00Z,14996,2133,12908,1685,35867,5744,14996
2017-06-26T14:00:00Z,15313,2163,13355,1714,36714,5847,15313
2017-06-26T15:00:00Z,15394,2174,13754,1731,37483,5925,15394
2017-06-26T16:00:00Z,15428,2157,14108,1735,38137,6012,15428
2017-06-26T17:00:00Z,15425,2148,14426,1716,38731,6047,15425
2017-06-26T18:00:00Z,15350,2113,14486,1677,39137,6032,15350
2017-06-26T19:00:00Z,15217,2060,14230,1644,38684,6082,15217
2017-06-26T20:00:00Z,14890,2015,13667,1592,37284,5923,14890
2017-06-26T21:00:00Z,14531,1983,12986,1563,35743,5714,14531
2017-06-26T22:00:00Z,14567,1964,12484,1529,34670,5627,14567
2017-06-26T23:00:00Z,13667,1855,11394,1450,31855,5209,13667
2017-06-27T00:00:00Z,12713,1727,10213,1355,28913,4794,12713
2017-06-27T01:00:00Z,11897,1602,9277,1229,26591,4460,11897
2017-06-27T02:00:00Z,11293,1532,8650,1190,25033,4351,11293
2017-06-27T03:00:00Z,11082,1479,8292,1160,24111,4144,11082
2017-06-27T04:00:00Z,11007,1445,8085,1139,23634,4113,11007
2017-06-27T05:00:00Z,11108,1479,8191,1158,23872,4098,11108
2017-06-27T06:00:00Z,11553,1554,8597,1213,25072,4295,11553
2017-06-27T07:00:00Z,12171,1659,9190,1272,27089,4549,12171
2017-06-27T08:00:00Z,12834,1808,9847,1368,29071,4757,12834
2017-06-27T09:00:00Z,13444,1893,10459,1443,30584,4983,13444
2017-06-27T10:00:00Z,13897,1953,11072,1493,31698,5159,13897
2017-06-27T11:00:00Z,14250,2013,11678,1541,32587,5305,14250
2017-06-27T12:00:00Z,14563,2042,12193,1572,33623,5402,14563
2017-06-27T13:00:00Z,14804,2070,12633,1582,34496,5509,14804
2017-06-27T14:00:00Z,15097,2115,13056,1598,35458,5574,15097
2017-06-27T15:00:00Z,15335,2131,13456,1600,36242,5646,15335
2017-06-27T16:00:00Z,15373,2130,13702,1620,36671,5639,15373
2017-06-27T17:00:00Z,15511,2138,13871,1628,37178,5684,15511
2017-06-27T18:00:00Z,15589,2156,13886,1616,37317,5694,15589
2017-06-27T19:00:00Z,15358,2138,13652,1594,36542,5662,15358
2017-06-27T20:00:00Z,15048,2101,13041,1551,35117,5584,15048
2017-06-27T21:00:00Z,14673,2053,12363,1520,33956,5469,14673
2017-06-27T22:00:00Z,14606,2016,11886,1510,33156,5377,14606
2017-06-27T23:00:00Z,13725,1919,10802,1419,30522,5029,13725
2017-06-28T00:00:00Z,12590,1742,9726,1316,27685,4529,12590
2017-06-28T01:00:00Z,11762,1615,8823,1232,25335,4265,11762
2017-06-28T02:00:00Z,11306,1530,8245,1170,23797,4124,11306
2017-06-28T03:00:00Z,11043,1485,7935,1150,22948,3958,11043
2017-06-28T04:00:00Z,10947,1463,7757,1147,22479,3931,10947
2017-06-28T05:00:00Z,11029,1473,7818,1160,22676,4023,11029
2017-06-28T06:00:00Z,11517,1560,8194,1219,23677,4182,11517
2017-06-28T07:00:00Z,12082,1675,8742,1285,25681,4396,12082
2017-06-28T08:00:00Z,12821,1813,9464,1362,27914,4719,12821
2017-06-28T09:00:00Z,13273,1920,10015,1459,29437,4873,13273
2017-06-28T10:00:00Z,13873,1986,10517,1516,30528,5031,13873
2017-06-28T11:00:00Z,14444,2062,11080,1579,31500,5179,14444
2017-06-28T12:00:00Z,14763,2129,11499,1632,32444,5395,14763
2017-06-28T13:00:00Z,15048,2182,11936,1672,33197,5503,15048
2017-06-28T14:00:00Z,15397,2223,12352,1710,34183,5594,15397
2017-06-28T15:00:00Z,15750,2265,12806,1733,35114,5744,15750
2017-06-28T16:00:00Z,15951,2293,13260,1739,36177,5889,15951
2017-06-28T17:00:00Z,16266,2331,13664,1750,37166,5997,16266
2017-06-28T18:00:00Z,16429,2355,13828,1755,37754,6146,16429
2017-06-28T19:00:00Z,16348,2342,13479,1717,37129,6135,16348
2017-06-28T20:00:00Z,16067,2289,12848,1681,35718,5982,16067
2017-06-28T21:00:00Z,15696,2208,12298,1644,34759,5767,15696
2017-06-28T22:00:00Z,15524,2184,11886,1623,33995,5671,15524
2017-06-28T23:00:00Z,14669,2076,10833,1513,31456,5299,14669
2017-06-29T00:00:00Z,13460,1894,9675,1410,28683,4779,13460
2017-06-29T01:00:00Z,12527,1745,8854,1322,26248,4413,12527
2017-06-29T02:00:00Z,12056,1652,8286,1269,24821,4255,12056
2017-06-29T03:00:00Z,11687,1576,7986,1226,23925,4155,11687
2017-06-29T04:00:00Z,11415,1550,7889,1199,23524,4109,11415
2017-06-29T05:00:00Z,11545,1577,7957,1217,23763,4167,11545
2017-06-29T06:00:00Z,12005,1652,8337,1262,24935,4313,12005
2017-06-29T07:00:00Z,12652,1787,8937,1331,26908,4583,12652
2017-06-29T08:00:00Z,13471,1939,9728,1454,29327,4870,13471
2017-06-29T09:00:00Z,14245,2056,10340,1557,31395,5180,14245
2017-06-29T10:00:00Z,14992,2192,11050,1650,33136,5395,14992
2017-06-29T11:00:00Z,16015,2339,11779,1752,34862,5699,16015
2017-06-29T12:00:00Z,16812,2466,12609,1845,36610,5961,16812
2017-06-29T13:00:00Z,17743,2594,13388,1943,38258,6279,17743
2017-06-29T14:00:00Z,18422,2676,14189,2021,40102,6608,18422
2017-06-29T15:00:00Z,18876,2748,14888,2092,41702,6774,18876
2017-06-29T16:00:00Z,19169,2802,15354,2164,43102,6947,19169
2017-06-29T17:00:00Z,19462,2848,15628,2209,44067,7049,19462
2017-06-29T18:00:00Z,19466,2854,15705,2238,44522,7116,19466
2017-06-29T19:00:00Z,19250,2855,15310,2206,43735,7106,19250
2017-06-29T20:00:00Z,18839,2777,14711,2136,42055,6997,18839
2017-06-29T21:00:00Z,18194,2685,14121,2090,40879,6687,18194
2017-06-29T22:00:00Z,17891,2616,13660,2070,39956,6629,17891
2017-06-29T23:00:00Z,16796,2471,12544,1959,37082,6186,16796
2017-06-30T00:00:00Z,15411,2265,11274,1802,33857,5628,15411
2017-06-30T01:00:00Z,14235,2094,10361,1629,31031,5133,14235
2017-06-30T02:00:00Z,13501,1986,9668,1508,29101,4889,13501
2017-06-30T03:00:00Z,12972,1907,9168,1455,27820,4577,12972
2017-06-30T04:00:00Z,12730,1867,8903,1411,27098,4630,12730
2017-06-30T05:00:00Z,12751,1844,8904,1406,27175,4618,12751
2017-06-30T06:00:00Z,13123,1919,9301,1432,28203,4745,13123
2017-06-30T07:00:00Z,13752,2030,9845,1504,30066,4975,13752
2017-06-30T08:00:00Z,14534,2145,10704,1673,32900,5357,14534
2017-06-30T09:00:00Z,15376,2255,11671,1784,35576,5705,15376
2017-06-30T10:00:00Z,16267,2346,12647,1896,38022,6131,16267
2017-06-30T11:00:00Z,17144,2443,13590,1982,40252,6458,17144
2017-06-30T12:00:00Z,17787,2482,14460,2055,42377,6858,17787
2017-06-30T13:00:00Z,18396,2532,15229,2144,44426,7105,18396
2017-06-30T14:00:00Z,18987,2570,15899,2222,46154,7364,18987
2017-06-30T15:00:00Z,19268,2637,16416,2287,47751,7524,19268
2017-06-30T16:00:00Z,19344,2684,16701,2296,48899,7617,19344
2017-06-30T17:00:00Z,19119,2681,16710,2348,49531,7663,19119
2017-06-30T18:00:00Z,18837,2647,16583,2308,49391,7610,18837
2017-06-30T19:00:00Z,18222,2592,16102,2257,47920,7368,18222
2017-06-30T20:00:00Z,17520,2494,15390,2179,45795,7074,17520
2017-06-30T21:00:00Z,17023,2393,14817,2077,44035,6824,17023
2017-06-30T22:00:00Z,16779,2337,14301,2034,42739,6683,16779
2017-06-30T23:00:00Z,15792,2154,13289,1911,39640,6225,15792
2017-07-01T00:00:00Z,14508,1939,12184,1788,36239,5719,14508
2017-07-01T01:00:00Z,13424,1775,11245,1677,33520,5264,13424
2017-07-01T02:00:00Z,12732,1657,10586,1602,31386,4957,12732
2017-07-01T03:00:00Z,12224,1587,10104,1521,29913,4757,12224
2017-07-01T04:00:00Z,11881,1529,9791,1475,28979,4612,11881
2017-07-01T05:00:00Z,11774,1508,9664,1463,28534,4485,11774
2017-07-01T06:00:00Z,11824,1524,9711,1471,28562,4542,11824
2017-07-01T07:00:00Z,11930,1550,9857,1489,29008,4585,11930
2017-07-01T08:00:00Z,12359,1612,10432,1569,30662,4942,12359
2017-07-01T09:00:00Z,13234,1736,11389,1673,33020,5290,13234
2017-07-01T10:00:00Z,14080,1862,12470,1791,35548,5673,14080
2017-07-01T11:00:00Z,15067,1978,13393,1825,37905,6031,15067
2017-07-01T12:00:00Z,15820,2065,14200,1873,39641,6299,15820
2017-07-01T13:00:00Z,16410,2126,14897,1927,40963,6534,16410
2017-07-01T14:00:00Z,16842,2165,15397,1997,41827,6692,16842
2017-07-01T15:00:00Z,17179,2240,15820,2054,42534,6759,17179
2017-07-01T16:00:00Z,17419,2288,15904,2095,42930,6790,17419
2017-07-01T17:00:00Z,17629,2317,16020,2114,42604,6884,17629
2017-07-01T18:00:00Z,17613,2306,16185,2096,42206,6899,17613
2017-07-01T19:00:00Z,17308,2258,16084,2098,40927,6811,17308
2017-07-01T20:00:00Z,16773,2205,15586,2039,39201,6627,16773
2017-07-01T21:00:00Z,16088,2101,14913,1957,37756,6282,16088
2017-07-01T22:00:00Z,15675,2047,14415,1921,36935,6166,15675
2017-07-01T23:00:00Z,14906,1930,13483,1827,34841,5817,14906
2017-07-02T00:00:00Z,13849,1816,12430,1717,32412,5279,13849
2017-07-02T01:00:00Z,12909,1655,10999,1579,30000,4991,12909
2017-07-02T02:00:00Z,12110,1555,10558,1491,28191,4627,12110
2017-07-02T03:00:00Z,11678,1475,10212,1416,26975,4465,11678
2017-07-02T04:00:00Z,11292,1417,9834,1352,26128,4252,11292
2017-07-02T05:00:00Z,11091,1400,9581,1350,25704,4187,11091
2017-07-02T06:00:00Z,11116,1378,9445,1350,25390,4198,11116
2017-07-02T07:00:00Z,10939,1383,9425,1338,25651,4172,10939
2017-07-02T08:00:00Z,11408,1449,10180,1420,27671,4481,11408
2017-07-02T09:00:00Z,12504,1615,11077,1540,30620,5001,12504
2017-07-02T10:00:00Z,13670,1773,12473,1687,33541,5503,13670
2017-07-02T11:00:00Z,14646,1918,13489,1794,36146,5851,14646
2017-07-02T12:00:00Z,15383,2038,14316,1873,38252,6130,15383
2017-07-02T13:00:00Z,16005,2126,14970,1950,39833,6413,16005
2017-07-02T14:00:00Z,16546,2187,15416,1997,41121,6520,16546
2017-07-02T15:00:00Z,16795,2246,15764,2037,42149,6619,16795
2017-07-02T16:00:00Z,17214,2295,16793,2079,43214,6711,17214
2017-07-02T17:00:00Z,17572,2358,16193,2127,44248,6834,17572
2017-07-02T18:00:00Z,17743,2400,15928,2143,44753,6939,17743
2017-07-02T19:00:00Z,17562,2392,15325,2130,44145,6904,17562
2017-07-02T20:00:00Z,17154,2350,14897,2070,42632,6721,17154
2017-07-02T21:00:00Z,16344,2225,14548,1985,41110,6404,16344
2017-07-02T22:00:00Z,15792,2134,14150,1936,40219,6234,15792
2017-07-02T23:00:00Z,14820,2020,13329,1835,37652,5830,14820
2017-07-03T00:00:00Z,13664,1835,13066,1650,34712,5304,13664
2017-07-03T01:00:00Z,12718,1667,11039,1544,31826,4814,12718
2017-07-03T02:00:00Z,11954,1556,10357,1449,29736,4560,11954
2017-07-03T03:00:00Z,11449,1479,9877,1373,28228,4331,11449
2017-07-03T04:00:00Z,11133,1434,9596,1341,27340,4246,11133
2017-07-03T05:00:00Z,11116,1428,9612,1333,27204,4209,11116
2017-07-03T06:00:00Z,11391,1451,9845,1358,27744,4241,11391
2017-07-03T07:00:00Z,11610,1524,10177,1407,29140,4468,11610
2017-07-03T08:00:00Z,12289,1649,10975,1504,31832,4749,12289
2017-07-03T09:00:00Z,13278,1807,12123,1628,34666,5170,13278
2017-07-03T10:00:00Z,14312,1974,13272,1733,37505,5591,14312
2017-07-03T11:00:00Z,15367,2146,14344,1869,39936,6042,15367
2017-07-03T12:00:00Z,16377,2284,15113,1972,41839,6412,16377
2017-07-03T13:00:00Z,17222,2420,15806,2062,43306,6664,17222
2017-07-03T14:00:00Z,17963,2520,16231,2154,44721,6840,17963
2017-07-03T15:00:00Z,18407,2576,16401,2215,45839,6988,18407
2017-07-03T16:00:00Z,18736,2631,16576,2256,46619,7117,18736
2017-07-03T17:00:00Z,18940,2645,16708,2270,47023,7228,18940
2017-07-03T18:00:00Z,18837,2638,16667,2170,47028,7261,18837
2017-07-03T19:00:00Z,18277,2562,16152,2050,45997,7028,18277
2017-07-03T20:00:00Z,17483,2452,15568,1971,44157,6738,17483
2017-07-03T21:00:00Z,16739,2323,14837,1906,42068,6495,16739
2017-07-03T22:00:00Z,16304,2244,14271,1874,40594,6231,16304
2017-07-03T23:00:00Z,15280,2099,13208,1782,37638,5962,15280
2017-07-04T00:00:00Z,14214,1949,12038,1671,34620,5371,14214
2017-07-04T01:00:00Z,13151,1790,11032,1572,31708,4964,13151
2017-07-04T02:00:00Z,12253,1652,10280,1483,29566,4631,12253
2017-07-04T03:00:00Z,11722,1559,9776,1415,27984,4452,11722
2017-07-04T04:00:00Z,11334,1496,9454,1373,27049,4313,11334
2017-07-04T05:00:00Z,11206,1464,9346,1363,26667,4233,11206
2017-07-04T06:00:00Z,11261,1459,9311,1383,26540,4257,11261
2017-07-04T07:00:00Z,11160,1438,9370,1386,26694,4230,11160
2017-07-04T08:00:00Z,11498,1508,9827,1444,28096,4428,11498
2017-07-04T09:00:00Z,12377,1662,10643,1555,30232,4819,12377
2017-07-04T10:00:00Z,13376,1854,11769,1687,32713,5306,13376
2017-07-04T11:00:00Z,14450,2040,12924,1828,35073,5699,14450
2017-07-04T12:00:00Z,15374,2211,14004,1936,37290,6118,15374
2017-07-04T13:00:00Z,16064,2331,14868,2001,39003,6429,16064
2017-07-04T14:00:00Z,16505,2407,15577,2060,40451,6645,16505
2017-07-04T15:00:00Z,16836,2440,15887,2103,41574,6792,16836
2017-07-04T16:00:00Z,17059,2446,15880,2151,42270,6820,17059
2017-07-04T17:00:00Z,17188,2427,15645,2186,42558,6864,17188
2017-07-04T18:00:00Z,17225,2374,15377,2184,42402,6872,17225
2017-07-04T19:00:00Z,16848,2313,14800,2153,41158,6689,16848
2017-07-04T20:00:00Z,16189,2250,13972,2058,39308,6434,16189
2017-07-04T21:00:00Z,15552,2134,13387,1961,37758,6155,15552
2017-07-04T22:00:00Z,15128,2070,12851,1878,36506,5961,15128
2017-07-04T23:00:00Z,14425,1949,12329,1771,34711,5581,14425
2017-07-05T00:00:00Z,13819,1850,11506,1663,32267,5189,13819
2017-07-05T01:00:00Z,12830,1684,10592,1549,29763,4845,12830
2017-07-05T02:00:00Z,12090,1569,9992,1455,27962,4628,12090
2017-07-05T03:00:00Z,11639,1494,9567,1398,26811,4386,11639
2017-07-05T04:00:00Z,11349,1440,9441,1356,26216,4313,11349
2017-07-05T05:00:00Z,11473,1442,9490,1349,26461,4331,11473
2017-07-05T06:00:00Z,11777,1499,9975,1393,27662,4505,11777
2017-07-05T07:00:00Z,12468,1611,10565,1485,29731,4759,12468
2017-07-05T08:00:00Z,13334,1776,11250,1596,32242,5112,13334
2017-07-05T09:00:00Z,14217,1891,11923,1748,34148,5459,14217
2017-07-05T10:00:00Z,15087,2017,12528,1897,35901,5777,15087
2017-07-05T11:00:00Z,15993,2156,13218,2056,37654,6115,15993
2017-07-05T12:00:00Z,16957,2272,14040,2176,39252,6453,16957
2017-07-05T13:00:00Z,17756,2406,14734,2281,40641,6762,17756
2017-07-05T14:00:00Z,18436,2536,15279,2352,41935,6976,18436
2017-07-05T15:00:00Z,18953,2616,15463,2441,42725,7065,18953
2017-07-05T16:00:00Z,19349,2677,15434,2467,43201,7135,19349
2017-07-05T17:00:00Z,19579,2697,15139,2489,43481,7095,19579
2017-07-05T18:00:00Z,19451,2696,14872,2455,43563,6996,19451
2017-07-05T19:00:00Z,19046,2654,14371,2393,42455,6922,19046
2017-07-05T20:00:00Z,18394,2574,13864,2328,40797,6719,18394
